datetime,price,consumption
2016-02-25 17:00:00,"31,16","12.611,9"
2016-02-25 18:00:00,"39,91","10.728,3"
2016-02-25 19:00:00,"47,00","10.945,6"
2016-02-25 20:00:00,"40,70","11.844,6"
2016-02-25 21:00:00,"31,65","12.354,9"
2016-02-25 22:00:00,"31,00","10.604,9"
2016-02-25 23:00:00,"27,09","10.253,1"
2016-02-26 00:00:00,"25,44","9.369,0"
2016-02-26 01:00:00,"23,00","9.423,2"
2016-02-26 02:00:00,"21,11","9.328,3"
2016-02-26 03:00:00,"20,00","9.375,6"
2016-02-26 04:00:00,"21,02","9.324,7"
2016-02-26 05:00:00,"22,07","9.766,0"
2016-02-26 06:00:00,"27,35","10.488,8"
2016-02-26 07:00:00,"32,93","11.741,8"
2016-02-26 08:00:00,"36,08","12.097,8"
2016-02-26 09:00:00,"33,48","12.598,8"
2016-02-26 10:00:00,"32,60","12.747,3"
2016-02-26 11:00:00,"29,50","12.054,2"
2016-02-26 12:00:00,"27,57","12.399,4"
2016-02-26 13:00:00,"25,06","12.271,4"
2016-02-26 14:00:00,"24,00","11.643,5"
2016-02-26 15:00:00,"25,11","12.025,5"
2016-02-26 16:00:00,"26,94","13.686,3"
2016-02-26 17:00:00,"33,98","15.001,8"
2016-02-26 18:00:00,"39,94","12.933,2"
2016-02-26 19:00:00,"37,55","12.641,5"
2016-02-26 20:00:00,"31,18","13.515,9"
2016-02-26 21:00:00,"26,35","11.304,7"
2016-02-26 22:00:00,"26,86","10.144,4"
2016-02-26 23:00:00,"25,00","10.200,1"
2016-02-27 00:00:00,"26,94","11.540,0"
2016-02-27 01:00:00,"23,02","11.529,6"
2016-02-27 02:00:00,"21,77","11.324,5"
2016-02-27 03:00:00,"19,76","11.230,9"
2016-02-27 04:00:00,"19,83","11.366,4"
2016-02-27 05:00:00,"20,16","11.288,1"
2016-02-27 06:00:00,"21,18","11.569,1"
2016-02-27 07:00:00,"22,76","11.989,6"
2016-02-27 08:00:00,"25,71","12.421,5"
2016-02-27 09:00:00,"26,79","12.912,5"
2016-02-27 10:00:00,"23,83","12.843,0"
2016-02-27 11:00:00,"21,90","12.759,8"
2016-02-27 12:00:00,"22,03","12.741,3"
2016-02-27 13:00:00,"19,65","12.224,5"
2016-02-27 14:00:00,"19,68","11.637,0"
2016-02-27 15:00:00,"19,93","11.253,1"
2016-02-27 16:00:00,"20,21","12.706,8"
2016-02-27 17:00:00,"24,97","14.158,5"
2016-02-27 18:00:00,"32,04","13.479,3"
2016-02-27 19:00:00,"31,91","12.805,6"
2016-02-27 20:00:00,"25,72","12.156,0"
2016-02-27 21:00:00,"21,74","11.351,6"
2016-02-27 22:00:00,"23,10","11.292,5"
2016-02-27 23:00:00,"23,40","11.434,3"
2016-02-28 00:00:00,"19,90","10.475,8"
2016-02-28 01:00:00,"18,39","10.015,5"
2016-02-28 02:00:00,"18,01","10.065,6"
2016-02-28 03:00:00,"17,62","10.207,3"
2016-02-28 04:00:00,"17,31","11.378,7"
2016-02-28 05:00:00,"17,46","11.671,9"
2016-02-28 06:00:00,"17,51","11.815,8"
2016-02-28 07:00:00,"17,58","11.830,5"
2016-02-28 08:00:00,"17,90","11.491,9"
2016-02-28 09:00:00,"19,02","10.878,8"
2016-02-28 10:00:00,"19,01","11.278,4"
2016-02-28 11:00:00,"19,02","12.727,1"
2016-02-28 12:00:00,"16,60","12.207,5"
2016-02-28 13:00:00,"14,06","11.786,1"
2016-02-28 14:00:00,"12,45","10.930,1"
2016-02-28 15:00:00,"12,21","12.317,9"
2016-02-28 16:00:00,"13,26","13.244,8"
2016-02-28 17:00:00,"19,11","13.511,8"
2016-02-28 18:00:00,"24,60","13.127,3"
2016-02-28 19:00:00,"26,98","12.168,2"
2016-02-28 20:00:00,"21,81","11.801,9"
2016-02-28 21:00:00,"20,03","11.169,3"
2016-02-28 22:00:00,"20,44","10.981,7"
2016-02-28 23:00:00,"20,19","12.515,4"
2016-02-29 00:00:00,"20,57","14.304,8"
2016-02-29 01:00:00,"18,19","13.271,3"
2016-02-29 02:00:00,"17,60","12.770,7"
2016-02-29 03:00:00,"17,00","10.999,6"
2016-02-29 04:00:00,"17,01","11.023,2"
2016-02-29 05:00:00,"19,02","11.980,3"
2016-02-29 06:00:00,"28,23","13.332,0"
2016-02-29 07:00:00,"35,05","13.972,5"
2016-02-29 08:00:00,"33,31","13.725,4"
2016-02-29 09:00:00,"31,58","14.094,3"
2016-02-29 10:00:00,"31,05","14.088,5"
2016-02-29 11:00:00,"30,61","14.741,4"
2016-02-29 12:00:00,"28,06","14.904,0"
2016-02-29 13:00:00,"24,68","14.610,9"
2016-02-29 14:00:00,"22,76","13.951,2"
2016-02-29 15:00:00,"22,78","13.694,9"
2016-02-29 16:00:00,"23,40","13.901,9"
2016-02-29 17:00:00,"26,58","14.493,0"
2016-02-29 18:00:00,"34,03","13.403,0"
2016-02-29 19:00:00,"42,78","13.619,5"
2016-02-29 20:00:00,"40,00","14.439,0"
2016-02-29 21:00:00,"36,71","13.951,3"
2016-02-29 22:00:00,"33,07","11.426,0"
2016-02-29 23:00:00,"32,00","11.439,8"
2016-03-01 00:00:00,"25,81","10.977,7"
2016-03-01 01:00:00,"22,46","10.741,3"
2016-03-01 02:00:00,"25,00","10.520,5"
2016-03-01 03:00:00,"25,00","10.247,3"
2016-03-01 04:00:00,"25,00","10.097,8"
2016-03-01 05:00:00,"24,14","10.901,1"
2016-03-01 06:00:00,"34,73","11.578,3"
2016-03-01 07:00:00,"37,99","13.012,3"
2016-03-01 08:00:00,"41,16","12.980,1"
2016-03-01 09:00:00,"41,76","13.138,7"
2016-03-01 10:00:00,"37,99","13.607,8"
2016-03-01 11:00:00,"35,96","14.082,0"
2016-03-01 12:00:00,"33,16","13.966,4"
2016-03-01 13:00:00,"33,00","13.601,5"
2016-03-01 14:00:00,"30,35","13.611,2"
2016-03-01 15:00:00,"29,39","13.152,9"
2016-03-01 16:00:00,"26,48","13.486,7"
2016-03-01 17:00:00,"26,95","14.487,3"
2016-03-01 18:00:00,"31,75","14.135,3"
2016-03-01 19:00:00,"37,24","14.754,6"
2016-03-01 20:00:00,"37,24","14.923,4"
2016-03-01 21:00:00,"33,79","14.749,9"
2016-03-01 22:00:00,"30,75","13.425,0"
2016-03-01 23:00:00,"23,05","11.844,1"
