Stadt,Temperatur,dataAvailability1,Tageshoechsttemperatur,dataAvailability2,Naechtl. Tiefsttemperatur,dataAvailability3,Frosttage,dataAvailability4,Eistage,dataAvailability5,Niederschlagsmenge,dataAvailability6,Niederschlagstage,dataAvailability7,Sonnenstunden pro Tag,dataAvailability8,Windstaerke,dataAvailability9,Schneetage,dataAvailability10,Schneehoehen,dataAvailability11
Steinhuder Meer,18.2,1.0,23.6,1.0,12.9,1.0,0.0,1.0,0.0,1.0,93.6,0.83,15.0,0.83,,,14.9,1.0,,,,
Stendal,,,,,,,,,,,,,,,,,,,,,,
St. Georgen,,,,,,,,,,,,,,,,,,,,,,
Stollberg,,,,,,,,,,,,,,,,,,,,,,
Stralsund,,,,,,,,,,,,,,,,,,,,,,
Straubing,18.9,0.96,25.6,0.96,12.2,1.0,0.0,1.0,0.0,0.96,46.1,0.83,8.0,0.83,9.9,0.96,9.1,1.0,,,,
Stuttgart,19.9,1.0,25.5,1.0,14.2,1.0,0.0,1.0,0.0,1.0,91.6,0.93,10.0,0.93,10.0,1.0,10.2,1.0,,,,
St. Wendel,18.7,1.0,23.7,1.0,13.8,1.0,0.0,1.0,0.0,1.0,53.5,0.9,9.0,0.9,9.2,1.0,12.9,1.0,,,,
Suedschwarzwald,13.0,1.0,15.6,1.0,10.3,1.0,0.0,1.0,0.0,1.0,99.7,0.83,13.0,0.83,7.4,1.0,24.5,1.0,,,,
Suhl,,,,,,,,,,,,,,,,,,,,,,
Sylt,15.8,1.0,18.2,1.0,13.3,1.0,0.0,1.0,0.0,1.0,43.9,0.6,6.0,0.6,6.5,1.0,26.8,1.0,,,,
Tauberbischofsheim,,,,,,,,,,,,,,,,,,,,,,
Taunus,15.9,1.0,19.9,1.0,12.0,1.0,0.0,1.0,0.0,1.0,63.0,0.7,7.0,0.7,7.5,1.0,13.3,1.0,,,,
Teltow,,,,,,,,,,,,,,,,,,,,,,
Templin,,,,,,,,,,,,,,,,,,,,,,
Teterow,,,,,,,,,,,,,,,,,,,,,,
Thueringer Wald,15.3,1.0,19.6,1.0,11.0,1.0,0.0,1.0,0.0,1.0,49.4,0.7,9.0,0.7,7.6,1.0,13.0,1.0,,,,
Tirschenreuth,,,,,,,,,,,,,,,,,,,,,,
Todtmoos,,,,,,,,,,,,,,,,,,,,,,
Torgau,,,,,,,,,,,,,,,,,,,,,,
Traunstein,19.1,1.0,24.5,1.0,13.6,1.0,0.0,1.0,0.0,1.0,44.1,0.76,10.0,0.76,8.6,1.0,11.1,1.0,,,,
Trier,20.1,1.0,26.6,1.0,13.6,1.0,0.0,1.0,0.0,1.0,18.0,0.66,4.0,0.66,9.5,0.93,11.9,1.0,,,,
Trollenhagen,16.7,1.0,21.1,1.0,12.4,1.0,0.0,1.0,0.0,1.0,90.0,0.9,15.0,0.9,,,15.8,1.0,,,,
Trostberg,,,,,,,,,,,,,,,,,,,,,,
Tuebingen,,,,,,,,,,,,,,,,,,,,,,
Tuttlingen,,,,,,,,,,,,,,,,,,,,,,
Uckermark,17.7,1.0,22.4,1.0,12.9,1.0,0.0,1.0,0.0,1.0,41.3,0.66,9.0,0.66,7.2,1.0,13.7,1.0,,,,
Ueckermuende,17.1,1.0,21.1,1.0,13.0,1.0,0.0,1.0,0.0,1.0,108.0,0.76,15.0,0.76,7.5,1.0,12.7,1.0,,,,
Uelzen,,,,,,,,,,,,,,,,,,,,,,
UFS TW Ems,15.0,0.9,16.1,0.96,13.9,0.9,0.0,0.9,0.0,0.9,,,,,8.4,0.9,25.6,1.0,,,,
Ulm,,,,,,,,,,,,,,,,,,,,,,
Ulrichstein,,,,,,,,,,,,,,,,,,,,,,
Unna,,,,,,,,,,,,,,,,,,,,,,
Usedom,,,,,,,,,,,,,,,,,16.2,0.56,,,,
Uslar,,,,,,,,,,,,,,,,,,,,,,
Vaihingen an der Enz,,,,,,,,,,,,,,,,,,,,,,
Vechta,,,,,,,,,,,,,,,,,,,,,,
Velbert,,,,,,,,,,,,,,,,,,,,,,
Velden,,,,,,,,,,,,,,,,,,,,,,
Verden,,,,,,,,,,,,,,,,,,,,,,
Viersen,,,,,,,,,,,,,,,,,,,,,,
Villingen-Schwenningen,,,,,,,,,,,,,,,,,,,,,,
Voehringen,,,,,,,,,,,,,,,,,,,,,,
Waechtersbach,,,,,,,,,,,,,,,,,,,,,,
Wacken,,,,,,,,,,,,,,,,,,,,,,
Wadern,,,,,,,,,,,,,,,,,,,,,,
Waiblingen,,,,,,,,,,,,,,,,,,,,,,
Waibstadt,19.7,1.0,25.5,1.0,13.9,1.0,0.0,1.0,0.0,1.0,68.5,0.76,8.0,0.76,9.0,1.0,10.3,1.0,,,,
Walchensee,,,,,,,,,,,,,,,,,,,,,,
Waldmuenchen,17.5,1.0,24.1,1.0,10.9,1.0,0.0,1.0,0.0,1.0,53.7,0.9,8.0,0.9,9.6,1.0,11.7,1.0,,,,
Waldshut-Tiengen,,,,,,,,,,,,,,,,,,,,,,
Walsrode,,,,,,,,,,,,,,,,,,,,,,
Wangen im Allgaeu,,,,,,,,,,,,,,,,,,,,,,
Wangerooge,,,,,,,,,,,,,,,,,,,,,,
Warburg,17.5,1.0,23.1,1.0,11.8,1.0,0.0,1.0,0.0,1.0,58.1,0.66,8.0,0.66,6.7,1.0,10.6,1.0,,,,
Waren,17.2,1.0,21.6,1.0,12.9,1.0,0.0,1.0,0.0,1.0,128.6,0.8,13.0,0.8,7.9,1.0,11.8,1.0,,,,
Warendorf,,,,,,,,,,,,,,,,,,,,,,
Warmensteinach,,,,,,,,,,,,,,,,,,,,,,
Wedehorn,,,,,,,,,,,,,,,,,,,,,,
Weeze,,,24.0,1.0,,,,,,,,,,,,,12.6,1.0,,,,
Weiden in der Oberpfalz,18.5,1.0,24.7,1.0,12.2,1.0,0.0,1.0,0.0,1.0,82.3,0.86,7.0,0.86,9.2,1.0,9.0,1.0,,,,
Weilheim,,,,,,,,,,,,,,,,,,,,,,
Weimar,,,,,,,,,,,,,,,,,,,,,,
Weißenburg,18.7,1.0,24.8,1.0,12.7,1.0,0.0,1.0,0.0,1.0,97.6,0.96,12.0,0.96,10.1,1.0,11.3,1.0,,,,
Weißenfels,,,,,,,,,,,,,,,,,,,,,,
Weißwasser,,,,,,,,,,,,,,,,,,,,,,
Wendelstein,,,,,,,,,,,,,,,,,,,,,,
Werl,18.2,0.93,23.8,0.96,12.8,0.96,0.0,0.96,0.0,0.93,29.9,0.9,14.0,0.9,6.7,0.96,11.1,1.0,,,,
Werneuchen,,,,,,,,,,,,,,,,,,,,,,
Wernigerode,17.9,1.0,22.9,1.0,12.9,1.0,0.0,1.0,0.0,1.0,27.9,0.86,12.0,0.86,7.3,1.0,11.1,1.0,,,,
Wertheim,,,,,,,,,,,,,,,,,,,,,,
Wesel,,,,,,,,,,,,,,,,,,,,,,
Westensee,,,,,,,,,,,,,,,,,,,,,,
Westerstede,,,,,,,,,,,,,,,,,,,,,,
Westerwald,16.9,1.0,20.8,1.0,13.0,1.0,0.0,1.0,0.0,1.0,26.6,0.7,7.0,0.7,6.4,1.0,11.2,1.0,,,,
Wetzlar,,,,,,,,,,,,,,,,,,,,,,
Wiesbaden,,,25.7,0.8,,,,,,,,,,,,,9.7,0.96,,,,
Wiesenfelden,,,,,,,,,,,,,,,,,,,,,,
Wiesensee,,,,,,,,,,,,,,,,,,,,,,
Wildeshausen,,,,,,,,,,,,,,,,,,,,,,
Wilhelmshaven,,,,,,,,,,,,,,,,,,,,,,
Winsen,,,,,,,,,,,,,,,,,,,,,,
Wismar,,,,,,,,,,,,,,,,,,,,,,
Witten,,,,,,,,,,,,,,,,,,,,,,
Wittenberg,18.9,1.0,24.5,1.0,13.2,1.0,0.0,1.0,0.0,1.0,105.0,0.9,13.0,0.9,8.0,1.0,10.3,1.0,,,,
Wittingen,,,,,,,,,,,,,,,,,,,,,,
Wittlich,,,,,,,,,,,,,,,,,,,,,,
Wittmund,16.7,1.0,21.3,1.0,12.1,1.0,0.0,1.0,0.0,1.0,80.8,0.9,11.0,0.9,,,15.4,1.0,,,,
Wittstock/Dosse,,,,,,,,,,,,,,,,,,,,,,
Wolfenbuettel,,,,,,,,,,,,,,,,,,,,,,
Wolfratshausen,,,,,,,,,,,,,,,,,,,,,,
Wolfsburg,,,,,,,,,,,,,,,,,,,,,,
Wolgast,,,,,,,,,,,,,,,,,,,,,,
Worms,,,,,,,,,,,,,,,,,,,,,,
Woerth am Rhein,,,,,,,,,,,,,,,,,,,,,,
Wunsiedel,16.5,1.0,21.7,1.0,11.3,1.0,0.0,1.0,0.0,1.0,78.7,0.83,10.0,0.83,9.2,1.0,11.7,1.0,,,,
Wuppertal,,,,,,,,,,,,,,,,,,,,,,
Wuerselen,,,,,,,,,,,,,,,,,,,,,,
Wuerzburg,19.6,1.0,25.3,1.0,13.8,1.0,0.0,1.0,0.0,1.0,46.4,0.9,7.0,0.9,9.1,1.0,11.7,1.0,,,,
Zehdenick,,,,,,,,,,,,,,,,,,,,,,
Zeitz,,,,,,,,,,,,,,,,,,,,,,
Zerbst/Anhalt,,,,,,,,,,,,,,,,,,,,,,
Zittau,,,,,,,,,,,,,,,,,,,,,,
Zugspitze,4.0,1.0,6.4,1.0,1.6,1.0,8.0,1.0,1.0,1.0,,,,,5.5,1.0,24.1,1.0,30.0,1.0,220.2,1.0
Zweibruecken,,,,,,,,,,,,,,,,,,,,,,
Zwickau,,,,,,,,,,,,,,,,,,,,,,
Zwiesel,17.2,1.0,24.1,1.0,10.3,1.0,0.0,1.0,0.0,1.0,75.3,0.86,9.0,0.86,9.1,1.0,8.2,1.0,,,,
