datetime,price,consumption,dailyTempAvg(Celsius),dailyTempMax(Celsius),dailyTempMin(Celsius),numberFreezingDays,numberIcyDays,monthlyRainVolume(mm),numberRainyDays,dailySunnyHoursAvg,monthlyWindSpeedAvg(km/h),price_dayahead,consumption_dayahead,holidayBefore,holidayAfter,isHoliday,participants,price_premium,january,february,march,april,may,june,july,august,september,october,november,december
2016-07-26 21:15:00,42.66,311.4,18.6230831478859,23.2796819214541,13.9651604547417,0.028781119585552,0.015172971879426,58.232708122926,11.486004905497,6.43863123154421,11.5553520270857,36.54,13702.0,71,69,0,3649.0,-3.88,0,0,0,0,0,0,1,0,0,0,0,0
2016-07-27 09:15:00,41.91,528.1,18.6230831478859,23.2796819214541,13.9651604547417,0.028781119585552,0.015172971879426,58.232708122926,11.486004905497,6.43863123154421,11.5553520270857,40.67,12138.0,72,68,0,3649.0,1.1,0,0,0,0,0,0,1,0,0,0,0,0
2016-07-27 20:45:00,35.56,470.8,18.6230831478859,23.2796819214541,13.9651604547417,0.028781119585552,0.015172971879426,58.232708122926,11.486004905497,6.43863123154421,11.5553520270857,36.37,13423.5,72,68,0,3649.0,2.24,0,0,0,0,0,0,1,0,0,0,0,0
2016-07-28 00:30:00,26.16,424.9,18.6230831478859,23.2796819214541,13.9651604547417,0.028781119585552,0.015172971879426,58.232708122926,11.486004905497,6.43863123154421,11.5553520270857,26.9,10911.4,73,67,0,3649.0,1.1,0,0,0,0,0,0,1,0,0,0,0,0
2016-07-28 01:30:00,26.22,303.7,18.6230831478859,23.2796819214541,13.9651604547417,0.028781119585552,0.015172971879426,58.232708122926,11.486004905497,6.43863123154421,11.5553520270857,26.39,10572.7,73,67,0,3649.0,0.02,0,0,0,0,0,0,1,0,0,0,0,0
2016-07-29 09:45:00,28.01,974.0,18.6230831478859,23.2796819214541,13.9651604547417,0.028781119585552,0.015172971879426,58.232708122926,11.486004905497,6.43863123154421,11.5553520270857,36.09,11459.4,74,66,0,3649.0,13.4,0,0,0,0,0,0,1,0,0,0,0,0
2016-07-29 19:45:00,31.6,1102.8,18.6230831478859,23.2796819214541,13.9651604547417,0.028781119585552,0.015172971879426,58.232708122926,11.486004905497,6.43863123154421,11.5553520270857,34.13,11546.2,74,66,0,3649.0,-1.29,0,0,0,0,0,0,1,0,0,0,0,0
2016-07-30 08:30:00,27.8,576.8,18.6230831478859,23.2796819214541,13.9651604547417,0.028781119585552,0.015172971879426,58.232708122926,11.486004905497,6.43863123154421,11.5553520270857,26.74,13841.6,75,65,0,3649.0,0.18999999999999806,0,0,0,0,0,0,1,0,0,0,0,0
2016-07-30 20:15:00,31.95,242.7,18.6230831478859,23.2796819214541,13.9651604547417,0.028781119585552,0.015172971879426,58.232708122926,11.486004905497,6.43863123154421,11.5553520270857,32.55,13672.3,75,65,0,3649.0,2.31,0,0,0,0,0,0,1,0,0,0,0,0
2016-07-31 04:45:00,20.78,138.1,18.6230831478859,23.2796819214541,13.9651604547417,0.028781119585552,0.015172971879426,58.232708122926,11.486004905497,6.43863123154421,11.5553520270857,22.14,12575.6,76,64,0,3649.0,-3.84,0,0,0,0,0,0,1,0,0,0,0,0
2016-08-01 07:15:00,34.57,489.3,17.4803123474866,22.184627722438,12.796001872659199,0.084269662921348,0.019521717911176,43.8903930870891,9.54862758386988,7.3182478276395715,11.994442969061199,32.17,12217.3,77,63,0,3714.0,-1.14,0,0,0,0,0,0,0,1,0,0,0,0
2016-08-01 16:30:00,31.96,432.7,17.4803123474866,22.184627722438,12.796001872659199,0.084269662921348,0.019521717911176,43.8903930870891,9.54862758386988,7.3182478276395715,11.994442969061199,28.48,13591.2,77,63,0,3714.0,-7.96,0,0,0,0,0,0,0,1,0,0,0,0
2016-08-02 09:30:00,37.08,374.5,17.4803123474866,22.184627722438,12.796001872659199,0.084269662921348,0.019521717911176,43.8903930870891,9.54862758386988,7.3182478276395715,11.994442969061199,36.92,12869.8,78,62,0,3714.0,4.75,0,0,0,0,0,0,0,1,0,0,0,0
2016-08-03 08:15:00,36.83,369.1,17.4803123474866,22.184627722438,12.796001872659199,0.084269662921348,0.019521717911176,43.8903930870891,9.54862758386988,7.3182478276395715,11.994442969061199,33.95,12380.6,79,61,0,3714.0,-1.68,0,0,0,0,0,0,0,1,0,0,0,0
2016-08-04 05:30:00,24.49,244.7,17.4803123474866,22.184627722438,12.796001872659199,0.084269662921348,0.019521717911176,43.8903930870891,9.54862758386988,7.3182478276395715,11.994442969061199,22.42,10188.0,80,60,0,3714.0,-4.82,0,0,0,0,0,0,0,1,0,0,0,0
2016-08-04 21:15:00,36.92,277.9,17.4803123474866,22.184627722438,12.796001872659199,0.084269662921348,0.019521717911176,43.8903930870891,9.54862758386988,7.3182478276395715,11.994442969061199,34.46,10255.4,80,60,0,3714.0,0.130000000000003,0,0,0,0,0,0,0,1,0,0,0,0
2016-08-04 23:45:00,24.8,634.4,17.4803123474866,22.184627722438,12.796001872659199,0.084269662921348,0.019521717911176,43.8903930870891,9.54862758386988,7.3182478276395715,11.994442969061199,29.37,10303.8,80,60,0,3714.0,5.28,0,0,0,0,0,0,0,1,0,0,0,0
2016-08-06 15:00:00,12.44,676.9,17.4803123474866,22.184627722438,12.796001872659199,0.084269662921348,0.019521717911176,43.8903930870891,9.54862758386988,7.3182478276395715,11.994442969061199,18.82,11280.4,82,58,0,3714.0,27.33,0,0,0,0,0,0,0,1,0,0,0,0
2016-08-06 18:30:00,30.89,470.9,17.4803123474866,22.184627722438,12.796001872659199,0.084269662921348,0.019521717911176,43.8903930870891,9.54862758386988,7.3182478276395715,11.994442969061199,26.32,11551.5,82,58,0,3714.0,-6.81,0,0,0,0,0,0,0,1,0,0,0,0
2016-08-07 13:00:00,11.45,533.9,17.4803123474866,22.184627722438,12.796001872659199,0.084269662921348,0.019521717911176,43.8903930870891,9.54862758386988,7.3182478276395715,11.994442969061199,9.46,12614.5,83,57,0,3714.0,-12.02,0,0,0,0,0,0,0,1,0,0,0,0
2016-08-08 04:30:00,9.95,307.1,17.4803123474866,22.184627722438,12.796001872659199,0.084269662921348,0.019521717911176,43.8903930870891,9.54862758386988,7.3182478276395715,11.994442969061199,8.12,12821.2,84,56,0,3714.0,-16.17,0,0,0,0,0,0,0,1,0,0,0,0
2016-08-08 21:45:00,34.17,458.7,17.4803123474866,22.184627722438,12.796001872659199,0.084269662921348,0.019521717911176,43.8903930870891,9.54862758386988,7.3182478276395715,11.994442969061199,34.0,11319.0,84,56,0,3714.0,8.61,0,0,0,0,0,0,0,1,0,0,0,0
2016-08-08 23:00:00,34.72,774.8,17.4803123474866,22.184627722438,12.796001872659199,0.084269662921348,0.019521717911176,43.8903930870891,9.54862758386988,7.3182478276395715,11.994442969061199,31.75,9101.8,84,56,0,3714.0,-2.76,0,0,0,0,0,0,0,1,0,0,0,0
2016-08-10 06:30:00,31.56,504.2,17.4803123474866,22.184627722438,12.796001872659199,0.084269662921348,0.019521717911176,43.8903930870891,9.54862758386988,7.3182478276395715,11.994442969061199,23.09,13630.6,86,54,0,3714.0,-11.25,0,0,0,0,0,0,0,1,0,0,0,0
2016-08-10 08:45:00,29.04,1100.5,17.4803123474866,22.184627722438,12.796001872659199,0.084269662921348,0.019521717911176,43.8903930870891,9.54862758386988,7.3182478276395715,11.994442969061199,33.95,14747.1,86,54,0,3714.0,5.14,0,0,0,0,0,0,0,1,0,0,0,0
2016-08-10 10:45:00,27.3,958.6,17.4803123474866,22.184627722438,12.796001872659199,0.084269662921348,0.019521717911176,43.8903930870891,9.54862758386988,7.3182478276395715,11.994442969061199,32.01,12950.0,86,54,0,3714.0,8.99,0,0,0,0,0,0,0,1,0,0,0,0
2016-08-10 15:00:00,22.61,880.1,17.4803123474866,22.184627722438,12.796001872659199,0.084269662921348,0.019521717911176,43.8903930870891,9.54862758386988,7.3182478276395715,11.994442969061199,24.51,13706.5,86,54,0,3714.0,2.95,0,0,0,0,0,0,0,1,0,0,0,0
2016-08-10 18:30:00,34.1,429.6,17.4803123474866,22.184627722438,12.796001872659199,0.084269662921348,0.019521717911176,43.8903930870891,9.54862758386988,7.3182478276395715,11.994442969061199,31.48,15720.9,86,54,0,3714.0,-6.84,0,0,0,0,0,0,0,1,0,0,0,0
2016-08-11 17:00:00,21.82,1406.4,17.4803123474866,22.184627722438,12.796001872659199,0.084269662921348,0.019521717911176,43.8903930870891,9.54862758386988,7.3182478276395715,11.994442969061199,31.4,16262.7,87,53,0,3714.0,6.17,0,0,0,0,0,0,0,1,0,0,0,0
2016-08-11 22:15:00,35.6,442.3,17.4803123474866,22.184627722438,12.796001872659199,0.084269662921348,0.019521717911176,43.8903930870891,9.54862758386988,7.3182478276395715,11.994442969061199,33.87,10797.2,87,53,0,3714.0,1.29,0,0,0,0,0,0,0,1,0,0,0,0
2016-08-12 16:45:00,29.71,648.0,17.4803123474866,22.184627722438,12.796001872659199,0.084269662921348,0.019521717911176,43.8903930870891,9.54862758386988,7.3182478276395715,11.994442969061199,24.2,15790.7,88,52,0,3714.0,-1.98,0,0,0,0,0,0,0,1,0,0,0,0
2016-08-16 14:00:00,26.51,462.7,17.4803123474866,22.184627722438,12.796001872659199,0.084269662921348,0.019521717911176,43.8903930870891,9.54862758386988,7.3182478276395715,11.994442969061199,28.94,12440.9,92,48,0,3714.0,5.35,0,0,0,0,0,0,0,1,0,0,0,0
2016-08-18 05:30:00,29.43,416.1,17.4803123474866,22.184627722438,12.796001872659199,0.084269662921348,0.019521717911176,43.8903930870891,9.54862758386988,7.3182478276395715,11.994442969061199,25.05,9795.2,94,46,0,3714.0,-0.7399999999999979,0,0,0,0,0,0,0,1,0,0,0,0
2016-08-19 18:30:00,41.63,471.7,17.4803123474866,22.184627722438,12.796001872659199,0.084269662921348,0.019521717911176,43.8903930870891,9.54862758386988,7.3182478276395715,11.994442969061199,36.09,12010.9,95,45,0,3714.0,6.1000000000000085,0,0,0,0,0,0,0,1,0,0,0,0
2016-08-20 09:30:00,28.98,532.5,17.4803123474866,22.184627722438,12.796001872659199,0.084269662921348,0.019521717911176,43.8903930870891,9.54862758386988,7.3182478276395715,11.994442969061199,29.03,11300.2,96,44,0,3714.0,24.98,0,0,0,0,0,0,0,1,0,0,0,0
2016-08-22 00:30:00,23.1,321.4,17.4803123474866,22.184627722438,12.796001872659199,0.084269662921348,0.019521717911176,43.8903930870891,9.54862758386988,7.3182478276395715,11.994442969061199,20.68,9021.3,98,42,0,3714.0,-1.11,0,0,0,0,0,0,0,1,0,0,0,0
2016-08-22 13:00:00,29.28,499.9,17.4803123474866,22.184627722438,12.796001872659199,0.084269662921348,0.019521717911176,43.8903930870891,9.54862758386988,7.3182478276395715,11.994442969061199,34.04,11086.3,98,42,0,3714.0,3.11,0,0,0,0,0,0,0,1,0,0,0,0
2016-08-22 13:30:00,28.52,194.4,17.4803123474866,22.184627722438,12.796001872659199,0.084269662921348,0.019521717911176,43.8903930870891,9.54862758386988,7.3182478276395715,11.994442969061199,34.04,11086.3,98,42,0,3714.0,5.35,0,0,0,0,0,0,0,1,0,0,0,0
2016-08-22 16:30:00,30.93,280.6,17.4803123474866,22.184627722438,12.796001872659199,0.084269662921348,0.019521717911176,43.8903930870891,9.54862758386988,7.3182478276395715,11.994442969061199,33.86,11139.4,98,42,0,3714.0,-2.3,0,0,0,0,0,0,0,1,0,0,0,0
2016-08-22 17:30:00,35.77,452.8,17.4803123474866,22.184627722438,12.796001872659199,0.084269662921348,0.019521717911176,43.8903930870891,9.54862758386988,7.3182478276395715,11.994442969061199,32.9,10847.4,98,42,0,3714.0,-8.26,0,0,0,0,0,0,0,1,0,0,0,0
2016-08-23 08:45:00,27.37,1278.8,17.4803123474866,22.184627722438,12.796001872659199,0.084269662921348,0.019521717911176,43.8903930870891,9.54862758386988,7.3182478276395715,11.994442969061199,37.31,12293.7,99,41,0,3714.0,12.42,0,0,0,0,0,0,0,1,0,0,0,0
2016-08-23 20:45:00,38.2,331.8,17.4803123474866,22.184627722438,12.796001872659199,0.084269662921348,0.019521717911176,43.8903930870891,9.54862758386988,7.3182478276395715,11.994442969061199,42.0,10601.5,99,41,0,3714.0,12.84,0,0,0,0,0,0,0,1,0,0,0,0
2016-08-26 00:30:00,21.97,294.6,17.4803123474866,22.184627722438,12.796001872659199,0.084269662921348,0.019521717911176,43.8903930870891,9.54862758386988,7.3182478276395715,11.994442969061199,35.97,9310.9,102,38,0,3714.0,9.88,0,0,0,0,0,0,0,1,0,0,0,0
2016-08-26 11:45:00,22.08,712.9,17.4803123474866,22.184627722438,12.796001872659199,0.084269662921348,0.019521717911176,43.8903930870891,9.54862758386988,7.3182478276395715,11.994442969061199,43.12,12522.9,102,38,0,3714.0,23.73,0,0,0,0,0,0,0,1,0,0,0,0
2016-08-26 14:15:00,24.7,291.4,17.4803123474866,22.184627722438,12.796001872659199,0.084269662921348,0.019521717911176,43.8903930870891,9.54862758386988,7.3182478276395715,11.994442969061199,38.8,12883.7,102,38,0,3714.0,22.08,0,0,0,0,0,0,0,1,0,0,0,0
2016-08-27 12:15:00,23.43,346.3,17.4803123474866,22.184627722438,12.796001872659199,0.084269662921348,0.019521717911176,43.8903930870891,9.54862758386988,7.3182478276395715,11.994442969061199,36.5,13992.4,103,37,0,3714.0,15.17,0,0,0,0,0,0,0,1,0,0,0,0
2016-08-27 17:45:00,38.07,1961.7,17.4803123474866,22.184627722438,12.796001872659199,0.084269662921348,0.019521717911176,43.8903930870891,9.54862758386988,7.3182478276395715,11.994442969061199,35.0,12316.1,103,37,0,3714.0,-2.96,0,0,0,0,0,0,0,1,0,0,0,0
2016-08-27 23:15:00,29.86,213.1,17.4803123474866,22.184627722438,12.796001872659199,0.084269662921348,0.019521717911176,43.8903930870891,9.54862758386988,7.3182478276395715,11.994442969061199,36.5,11563.1,103,37,0,3714.0,4.57,0,0,0,0,0,0,0,1,0,0,0,0
2016-08-28 00:15:00,30.11,180.7,17.4803123474866,22.184627722438,12.796001872659199,0.084269662921348,0.019521717911176,43.8903930870891,9.54862758386988,7.3182478276395715,11.994442969061199,37.24,9612.6,104,36,0,3714.0,12.87,0,0,0,0,0,0,0,1,0,0,0,0
2016-08-28 23:30:00,23.41,306.4,17.4803123474866,22.184627722438,12.796001872659199,0.084269662921348,0.019521717911176,43.8903930870891,9.54862758386988,7.3182478276395715,11.994442969061199,38.0,9181.1,104,36,0,3714.0,9.17,0,0,0,0,0,0,0,1,0,0,0,0
2016-08-29 21:45:00,27.92,561.1,17.4803123474866,22.184627722438,12.796001872659199,0.084269662921348,0.019521717911176,43.8903930870891,9.54862758386988,7.3182478276395715,11.994442969061199,45.89,11100.7,105,35,0,3714.0,17.82,0,0,0,0,0,0,0,1,0,0,0,0
2016-08-31 13:15:00,27.8,278.5,17.4803123474866,22.184627722438,12.796001872659199,0.084269662921348,0.019521717911176,43.8903930870891,9.54862758386988,7.3182478276395715,11.994442969061199,41.6,13304.7,107,33,0,3714.0,11.28,0,0,0,0,0,0,0,1,0,0,0,0
2016-08-31 23:15:00,28.91,326.5,17.4803123474866,22.184627722438,12.796001872659199,0.084269662921348,0.019521717911176,43.8903930870891,9.54862758386988,7.3182478276395715,11.994442969061199,38.06,10489.1,107,33,0,3714.0,8.31,0,0,0,0,0,0,0,1,0,0,0,0
2016-09-02 17:30:00,38.16,658.6,17.1802779288858,22.429943117178606,11.9978337627636,0.06680026720106899,0.023737698432323,32.5672430952973,4.99222443393879,7.13297428769979,10.3792872080864,37.19,10470.5,109,31,0,3740.0,5.13,0,0,0,0,0,0,0,0,1,0,0,0
2016-09-03 01:00:00,38.09,755.3,17.1802779288858,22.429943117178606,11.9978337627636,0.06680026720106899,0.023737698432323,32.5672430952973,4.99222443393879,7.13297428769979,10.3792872080864,35.85,11495.6,110,30,0,3740.0,17.07,0,0,0,0,0,0,0,0,1,0,0,0
2016-09-03 01:30:00,28.44,322.5,17.1802779288858,22.429943117178606,11.9978337627636,0.06680026720106899,0.023737698432323,32.5672430952973,4.99222443393879,7.13297428769979,10.3792872080864,35.85,11495.6,110,30,0,3740.0,35.77,0,0,0,0,0,0,0,0,1,0,0,0
2016-09-03 02:45:00,28.16,236.8,17.1802779288858,22.429943117178606,11.9978337627636,0.06680026720106899,0.023737698432323,32.5672430952973,4.99222443393879,7.13297428769979,10.3792872080864,28.87,11300.6,110,30,0,3740.0,28.83,0,0,0,0,0,0,0,0,1,0,0,0
2016-09-03 05:30:00,24.2,292.1,17.1802779288858,22.429943117178606,11.9978337627636,0.06680026720106899,0.023737698432323,32.5672430952973,4.99222443393879,7.13297428769979,10.3792872080864,24.92,11637.9,110,30,0,3740.0,17.87,0,0,0,0,0,0,0,0,1,0,0,0
2016-09-03 23:45:00,28.15,791.7,17.1802779288858,22.429943117178606,11.9978337627636,0.06680026720106899,0.023737698432323,32.5672430952973,4.99222443393879,7.13297428769979,10.3792872080864,29.94,10434.9,110,30,0,3740.0,22.51,0,0,0,0,0,0,0,0,1,0,0,0
2016-09-04 09:00:00,22.34,1164.8,17.1802779288858,22.429943117178606,11.9978337627636,0.06680026720106899,0.023737698432323,32.5672430952973,4.99222443393879,7.13297428769979,10.3792872080864,23.5,10132.9,111,29,0,3740.0,-27.33,0,0,0,0,0,0,0,0,1,0,0,0
2016-09-04 11:30:00,16.62,495.1,17.1802779288858,22.429943117178606,11.9978337627636,0.06680026720106899,0.023737698432323,32.5672430952973,4.99222443393879,7.13297428769979,10.3792872080864,24.99,11056.7,111,29,0,3740.0,-19.22,0,0,0,0,0,0,0,0,1,0,0,0
2016-09-05 14:45:00,43.03,437.7,17.1802779288858,22.429943117178606,11.9978337627636,0.06680026720106899,0.023737698432323,32.5672430952973,4.99222443393879,7.13297428769979,10.3792872080864,47.83,10762.1,112,28,0,3740.0,17.98,0,0,0,0,0,0,0,0,1,0,0,0
2016-09-06 13:15:00,28.38,364.8,17.1802779288858,22.429943117178606,11.9978337627636,0.06680026720106899,0.023737698432323,32.5672430952973,4.99222443393879,7.13297428769979,10.3792872080864,45.01,11633.2,113,27,0,3740.0,18.46,0,0,0,0,0,0,0,0,1,0,0,0
2016-09-06 20:00:00,46.34,489.7,17.1802779288858,22.429943117178606,11.9978337627636,0.06680026720106899,0.023737698432323,32.5672430952973,4.99222443393879,7.13297428769979,10.3792872080864,52.0,10751.4,113,27,0,3740.0,1.17,0,0,0,0,0,0,0,0,1,0,0,0
2016-09-07 14:45:00,29.87,739.8,17.1802779288858,22.429943117178606,11.9978337627636,0.06680026720106899,0.023737698432323,32.5672430952973,4.99222443393879,7.13297428769979,10.3792872080864,43.8,13969.9,114,26,0,3740.0,15.21,0,0,0,0,0,0,0,0,1,0,0,0
2016-09-07 16:30:00,30.08,623.3,17.1802779288858,22.429943117178606,11.9978337627636,0.06680026720106899,0.023737698432323,32.5672430952973,4.99222443393879,7.13297428769979,10.3792872080864,46.08,12720.0,114,26,0,3740.0,12.9,0,0,0,0,0,0,0,0,1,0,0,0
2016-09-10 14:00:00,19.89,749.0,17.1802779288858,22.429943117178606,11.9978337627636,0.06680026720106899,0.023737698432323,32.5672430952973,4.99222443393879,7.13297428769979,10.3792872080864,30.99,10942.2,117,23,0,3740.0,10.93,0,0,0,0,0,0,0,0,1,0,0,0
2016-09-11 00:30:00,22.99,171.8,17.1802779288858,22.429943117178606,11.9978337627636,0.06680026720106899,0.023737698432323,32.5672430952973,4.99222443393879,7.13297428769979,10.3792872080864,27.57,8406.5,118,22,0,3740.0,1.95,0,0,0,0,0,0,0,0,1,0,0,0
2016-09-12 00:45:00,19.49,418.1,17.1802779288858,22.429943117178606,11.9978337627636,0.06680026720106899,0.023737698432323,32.5672430952973,4.99222443393879,7.13297428769979,10.3792872080864,34.51,8209.0,119,21,0,3740.0,7.4,0,0,0,0,0,0,0,0,1,0,0,0
2016-09-13 10:15:00,40.78,557.1,17.1802779288858,22.429943117178606,11.9978337627636,0.06680026720106899,0.023737698432323,32.5672430952973,4.99222443393879,7.13297428769979,10.3792872080864,48.06,12525.1,120,20,0,3740.0,11.32,0,0,0,0,0,0,0,0,1,0,0,0
2016-09-14 01:30:00,19.8,164.8,17.1802779288858,22.429943117178606,11.9978337627636,0.06680026720106899,0.023737698432323,32.5672430952973,4.99222443393879,7.13297428769979,10.3792872080864,27.82,11487.1,121,19,0,3740.0,5.76,0,0,0,0,0,0,0,0,1,0,0,0
2016-09-15 07:15:00,39.57,458.3,17.1802779288858,22.429943117178606,11.9978337627636,0.06680026720106899,0.023737698432323,32.5672430952973,4.99222443393879,7.13297428769979,10.3792872080864,44.06,11007.9,122,18,0,3740.0,4.31,0,0,0,0,0,0,0,0,1,0,0,0
2016-09-15 17:45:00,44.95,1529.1,17.1802779288858,22.429943117178606,11.9978337627636,0.06680026720106899,0.023737698432323,32.5672430952973,4.99222443393879,7.13297428769979,10.3792872080864,45.15,11414.1,122,18,0,3740.0,0.829999999999998,0,0,0,0,0,0,0,0,1,0,0,0
2016-09-17 04:15:00,20.75,134.6,17.1802779288858,22.429943117178606,11.9978337627636,0.06680026720106899,0.023737698432323,32.5672430952973,4.99222443393879,7.13297428769979,10.3792872080864,22.25,14346.5,124,16,0,3740.0,3.21,0,0,0,0,0,0,0,0,1,0,0,0
2016-09-17 09:30:00,35.51,405.9,17.1802779288858,22.429943117178606,11.9978337627636,0.06680026720106899,0.023737698432323,32.5672430952973,4.99222443393879,7.13297428769979,10.3792872080864,36.93,11172.1,124,16,0,3740.0,13.15,0,0,0,0,0,0,0,0,1,0,0,0
2016-09-17 13:30:00,21.94,274.2,17.1802779288858,22.429943117178606,11.9978337627636,0.06680026720106899,0.023737698432323,32.5672430952973,4.99222443393879,7.13297428769979,10.3792872080864,31.28,12211.0,124,16,0,3740.0,7.69,0,0,0,0,0,0,0,0,1,0,0,0
2016-09-18 03:45:00,20.71,267.7,17.1802779288858,22.429943117178606,11.9978337627636,0.06680026720106899,0.023737698432323,32.5672430952973,4.99222443393879,7.13297428769979,10.3792872080864,20.38,11074.5,125,15,0,3740.0,-7.08,0,0,0,0,0,0,0,0,1,0,0,0
2016-09-18 12:45:00,21.06,625.6,17.1802779288858,22.429943117178606,11.9978337627636,0.06680026720106899,0.023737698432323,32.5672430952973,4.99222443393879,7.13297428769979,10.3792872080864,33.5,12834.3,125,15,0,3740.0,-6.26,0,0,0,0,0,0,0,0,1,0,0,0
2016-09-21 04:45:00,32.17,572.4,17.1802779288858,22.429943117178606,11.9978337627636,0.06680026720106899,0.023737698432323,32.5672430952973,4.99222443393879,7.13297428769979,10.3792872080864,24.09,13195.8,128,12,0,3740.0,-7.37,0,0,0,0,0,0,0,0,1,0,0,0
2016-09-21 19:30:00,47.96,271.9,17.1802779288858,22.429943117178606,11.9978337627636,0.06680026720106899,0.023737698432323,32.5672430952973,4.99222443393879,7.13297428769979,10.3792872080864,48.75,10961.2,128,12,0,3740.0,2.4,0,0,0,0,0,0,0,0,1,0,0,0
2016-09-21 20:45:00,36.19,725.0,17.1802779288858,22.429943117178606,11.9978337627636,0.06680026720106899,0.023737698432323,32.5672430952973,4.99222443393879,7.13297428769979,10.3792872080864,48.69,9928.9,128,12,0,3740.0,14.67,0,0,0,0,0,0,0,0,1,0,0,0
2016-09-22 05:30:00,29.97,242.2,17.1802779288858,22.429943117178606,11.9978337627636,0.06680026720106899,0.023737698432323,32.5672430952973,4.99222443393879,7.13297428769979,10.3792872080864,27.03,12167.8,129,11,0,3740.0,-1.76,0,0,0,0,0,0,0,0,1,0,0,0
2016-09-22 18:45:00,51.08,1083.8,17.1802779288858,22.429943117178606,11.9978337627636,0.06680026720106899,0.023737698432323,32.5672430952973,4.99222443393879,7.13297428769979,10.3792872080864,45.15,12182.8,129,11,0,3740.0,1.45,0,0,0,0,0,0,0,0,1,0,0,0
2016-09-23 07:30:00,45.85,795.0,17.1802779288858,22.429943117178606,11.9978337627636,0.06680026720106899,0.023737698432323,32.5672430952973,4.99222443393879,7.13297428769979,10.3792872080864,49.0,10879.0,130,10,0,3740.0,13.94,0,0,0,0,0,0,0,0,1,0,0,0
2016-09-23 20:30:00,37.08,385.4,17.1802779288858,22.429943117178606,11.9978337627636,0.06680026720106899,0.023737698432323,32.5672430952973,4.99222443393879,7.13297428769979,10.3792872080864,49.2,12553.6,130,10,0,3740.0,12.54,0,0,0,0,0,0,0,0,1,0,0,0
2016-09-24 11:15:00,27.14,338.5,17.1802779288858,22.429943117178606,11.9978337627636,0.06680026720106899,0.023737698432323,32.5672430952973,4.99222443393879,7.13297428769979,10.3792872080864,34.08,10874.5,131,9,0,3740.0,6.87,0,0,0,0,0,0,0,0,1,0,0,0
2016-09-24 17:45:00,44.95,1692.6,17.1802779288858,22.429943117178606,11.9978337627636,0.06680026720106899,0.023737698432323,32.5672430952973,4.99222443393879,7.13297428769979,10.3792872080864,34.58,11656.0,131,9,0,3740.0,-5.36,0,0,0,0,0,0,0,0,1,0,0,0
2016-09-24 22:45:00,19.06,799.8,17.1802779288858,22.429943117178606,11.9978337627636,0.06680026720106899,0.023737698432323,32.5672430952973,4.99222443393879,7.13297428769979,10.3792872080864,31.15,9531.7,131,9,0,3740.0,10.87,0,0,0,0,0,0,0,0,1,0,0,0
2016-09-25 05:45:00,24.97,350.5,17.1802779288858,22.429943117178606,11.9978337627636,0.06680026720106899,0.023737698432323,32.5672430952973,4.99222443393879,7.13297428769979,10.3792872080864,19.68,13188.8,132,8,0,3740.0,-19.91,0,0,0,0,0,0,0,0,1,0,0,0
2016-09-25 09:30:00,18.92,648.2,17.1802779288858,22.429943117178606,11.9978337627636,0.06680026720106899,0.023737698432323,32.5672430952973,4.99222443393879,7.13297428769979,10.3792872080864,22.95,9962.6,132,8,0,3740.0,-20.18,0,0,0,0,0,0,0,0,1,0,0,0
2016-09-25 18:00:00,21.64,1231.7,17.1802779288858,22.429943117178606,11.9978337627636,0.06680026720106899,0.023737698432323,32.5672430952973,4.99222443393879,7.13297428769979,10.3792872080864,35.09,10723.1,132,8,0,3740.0,-4.87,0,0,0,0,0,0,0,0,1,0,0,0
2016-09-26 12:15:00,31.33,251.2,17.1802779288858,22.429943117178606,11.9978337627636,0.06680026720106899,0.023737698432323,32.5672430952973,4.99222443393879,7.13297428769979,10.3792872080864,50.69,10728.9,133,7,0,3740.0,20.58,0,0,0,0,0,0,0,0,1,0,0,0
2016-09-27 03:45:00,33.04,255.2,17.1802779288858,22.429943117178606,11.9978337627636,0.06680026720106899,0.023737698432323,32.5672430952973,4.99222443393879,7.13297428769979,10.3792872080864,28.73,10570.4,134,6,0,3740.0,16.65,0,0,0,0,0,0,0,0,1,0,0,0
2016-09-27 05:00:00,28.03,994.1,17.1802779288858,22.429943117178606,11.9978337627636,0.06680026720106899,0.023737698432323,32.5672430952973,4.99222443393879,7.13297428769979,10.3792872080864,29.56,10764.4,134,6,0,3740.0,18.35,0,0,0,0,0,0,0,0,1,0,0,0
2016-09-27 08:45:00,41.45,1104.6,17.1802779288858,22.429943117178606,11.9978337627636,0.06680026720106899,0.023737698432323,32.5672430952973,4.99222443393879,7.13297428769979,10.3792872080864,50.0,11022.7,134,6,0,3740.0,25.78,0,0,0,0,0,0,0,0,1,0,0,0
2016-09-28 20:45:00,24.25,554.0,17.1802779288858,22.429943117178606,11.9978337627636,0.06680026720106899,0.023737698432323,32.5672430952973,4.99222443393879,7.13297428769979,10.3792872080864,50.87,9862.0,135,5,0,3740.0,27.8,0,0,0,0,0,0,0,0,1,0,0,0
2016-09-28 21:15:00,32.62,307.1,17.1802779288858,22.429943117178606,11.9978337627636,0.06680026720106899,0.023737698432323,32.5672430952973,4.99222443393879,7.13297428769979,10.3792872080864,48.69,10500.2,135,5,0,3740.0,17.95,0,0,0,0,0,0,0,0,1,0,0,0
