datetime,price,consumption,dailyTempAvg(Celsius),numberFreezingDays,numberIcyDays,monthlyRainVolume(mm),numberRainyDays,dailySunnyHoursAvg,monthlyWindSpeedAvg(km/h),price_dayahead,consumption_dayahead,holidayBefore,holidayAfter,isHoliday,participants,price_premium
2016-01-23 23:45:00,21.02,537.7,1.28686790505676,12.4044200982244,6.72478070175439,58.7143042416845,16.4549130302106,1.44988964212518,16.3394097397995,33.26,12730.8,22,62,0,1285,18.21
2016-01-24 13:30:00,22.6,191.1,1.28686790505676,12.4044200982244,6.72478070175439,58.7143042416845,16.4549130302106,1.44988964212518,16.3394097397995,31.08,16198.9,23,61,0,1285,0.799999999999997
2016-01-25 11:45:00,33.08,346.4,1.28686790505676,12.4044200982244,6.72478070175439,58.7143042416845,16.4549130302106,1.44988964212518,16.3394097397995,35.6,15850.3,24,60,0,1285,9.55
2016-01-26 06:45:00,39.61,1733.6,1.28686790505676,12.4044200982244,6.72478070175439,58.7143042416845,16.4549130302106,1.44988964212518,16.3394097397995,27.09,13715,25,59,0,1285,-0.760000000000002
2016-01-27 04:30:00,17.74,135,1.28686790505676,12.4044200982244,6.72478070175439,58.7143042416845,16.4549130302106,1.44988964212518,16.3394097397995,12.2,15816.8,26,58,0,1285,-12.99
2016-01-27 22:45:00,9.01,686.5,1.28686790505676,12.4044200982244,6.72478070175439,58.7143042416845,16.4549130302106,1.44988964212518,16.3394097397995,27.21,12857.5,26,58,0,1285,11.42
2016-01-28 00:00:00,30.02,612.6,1.28686790505676,12.4044200982244,6.72478070175439,58.7143042416845,16.4549130302106,1.44988964212518,16.3394097397995,16.4,12711.1,27,57,0,1285,-13.29
2016-01-29 16:30:00,28.49,386.9,1.28686790505676,12.4044200982244,6.72478070175439,58.7143042416845,16.4549130302106,1.44988964212518,16.3394097397995,26.2,17201.7,28,56,0,1285,5.64
2016-01-29 19:30:00,22.81,410.1,1.28686790505676,12.4044200982244,6.72478070175439,58.7143042416845,16.4549130302106,1.44988964212518,16.3394097397995,32.65,17373,28,56,0,1285,7.59
2016-01-30 02:15:00,12.3,220.3,1.28686790505676,12.4044200982244,6.72478070175439,58.7143042416845,16.4549130302106,1.44988964212518,16.3394097397995,18.67,11989.7,29,55,0,1285,0.73
2016-01-30 05:45:00,0.69,279.7,1.28686790505676,12.4044200982244,6.72478070175439,58.7143042416845,16.4549130302106,1.44988964212518,16.3394097397995,12.22,13658.7,29,55,0,1285,8.16
2016-01-31 00:30:00,10.83,327,1.28686790505676,12.4044200982244,6.72478070175439,58.7143042416845,16.4549130302106,1.44988964212518,16.3394097397995,16.74,11075.9,30,54,0,1285,-5.27
2016-01-31 13:15:00,15.79,286.1,1.28686790505676,12.4044200982244,6.72478070175439,58.7143042416845,16.4549130302106,1.44988964212518,16.3394097397995,21.27,11935.1,30,54,0,1285,-12.54
2016-01-31 14:30:00,19.18,295.3,1.28686790505676,12.4044200982244,6.72478070175439,58.7143042416845,16.4549130302106,1.44988964212518,16.3394097397995,15.53,12726.8,30,54,0,1285,-4.64
2016-01-31 21:30:00,16.6,310.3,1.28686790505676,12.4044200982244,6.72478070175439,58.7143042416845,16.4549130302106,1.44988964212518,16.3394097397995,18.56,16954.6,30,54,0,1285,6.51
2016-02-01 18:00:00,25.47,394.7,3.50265785834998,11.3156399017388,1.37163926870487,59.8420117983337,16.3215958158487,2.08862000928505,17.5005984157052,33.53,12582.3,31,53,0,1526,3.61
2016-02-01 19:45:00,23.01,807.3,3.50265785834998,11.3156399017388,1.37163926870487,59.8420117983337,16.3215958158487,2.08862000928505,17.5005984157052,33.16,12055.6,31,53,0,1526,15.12
2016-02-02 18:15:00,29.28,257.3,3.50265785834998,11.3156399017388,1.37163926870487,59.8420117983337,16.3215958158487,2.08862000928505,17.5005984157052,35.96,13783.2,32,52,0,1526,-3.21
2016-02-02 20:45:00,9.88,639,3.50265785834998,11.3156399017388,1.37163926870487,59.8420117983337,16.3215958158487,2.08862000928505,17.5005984157052,27.26,12626.9,32,52,0,1526,7.48
2016-02-03 01:45:00,5.53,438,3.50265785834998,11.3156399017388,1.37163926870487,59.8420117983337,16.3215958158487,2.08862000928505,17.5005984157052,12.98,10061.2,33,51,0,1526,1.3
2016-02-04 20:30:00,28.26,374.2,3.50265785834998,11.3156399017388,1.37163926870487,59.8420117983337,16.3215958158487,2.08862000928505,17.5005984157052,32.04,13627.3,34,50,0,1526,10.9
2016-02-04 22:30:00,20.02,317.5,3.50265785834998,11.3156399017388,1.37163926870487,59.8420117983337,16.3215958158487,2.08862000928505,17.5005984157052,27.83,12816.4,34,50,0,1526,5.9
2016-02-06 16:45:00,37.74,1065.6,3.50265785834998,11.3156399017388,1.37163926870487,59.8420117983337,16.3215958158487,2.08862000928505,17.5005984157052,17.01,17511.7,36,48,0,1526,-4.35
2016-02-06 17:15:00,19.03,366.8,3.50265785834998,11.3156399017388,1.37163926870487,59.8420117983337,16.3215958158487,2.08862000928505,17.5005984157052,19.97,18809.9,36,48,0,1526,4.67
2016-02-06 23:00:00,31.98,742.3,3.50265785834998,11.3156399017388,1.37163926870487,59.8420117983337,16.3215958158487,2.08862000928505,17.5005984157052,14.28,12084.2,36,48,0,1526,-13.02
2016-02-07 08:15:00,11.13,423.5,3.50265785834998,11.3156399017388,1.37163926870487,59.8420117983337,16.3215958158487,2.08862000928505,17.5005984157052,8,11516.9,37,47,0,1526,-7.56
2016-02-07 21:00:00,24.58,389.6,3.50265785834998,11.3156399017388,1.37163926870487,59.8420117983337,16.3215958158487,2.08862000928505,17.5005984157052,14.67,13129.7,37,47,0,1526,-12.38
2016-02-09 00:00:00,3.25,562.7,3.50265785834998,11.3156399017388,1.37163926870487,59.8420117983337,16.3215958158487,2.08862000928505,17.5005984157052,19.7,13807.6,39,45,0,1526,-1.09
2016-02-12 17:15:00,34.7,277.1,3.50265785834998,11.3156399017388,1.37163926870487,59.8420117983337,16.3215958158487,2.08862000928505,17.5005984157052,34.56,16489.1,42,42,0,1526,7.45
2016-02-14 02:45:00,9.9,309.1,3.50265785834998,11.3156399017388,1.37163926870487,59.8420117983337,16.3215958158487,2.08862000928505,17.5005984157052,8.81,10061.9,44,40,0,1526,-4.25
2016-02-15 20:30:00,23.2,362.5,3.50265785834998,11.3156399017388,1.37163926870487,59.8420117983337,16.3215958158487,2.08862000928505,17.5005984157052,36.37,12919.8,45,39,0,1526,6.92
2016-02-16 19:30:00,38.29,538.8,3.50265785834998,11.3156399017388,1.37163926870487,59.8420117983337,16.3215958158487,2.08862000928505,17.5005984157052,52.21,11452.5,46,38,0,1526,17.72
2016-02-17 18:30:00,42.03,376.3,3.50265785834998,11.3156399017388,1.37163926870487,59.8420117983337,16.3215958158487,2.08862000928505,17.5005984157052,60.13,10712,47,37,0,1526,15.42
2016-02-17 19:00:00,37.34,654.2,3.50265785834998,11.3156399017388,1.37163926870487,59.8420117983337,16.3215958158487,2.08862000928505,17.5005984157052,55.76,11447.1,47,37,0,1526,13.01
2016-02-18 06:15:00,20.08,489.7,3.50265785834998,11.3156399017388,1.37163926870487,59.8420117983337,16.3215958158487,2.08862000928505,17.5005984157052,31.92,10274.7,48,36,0,1526,8.3
2016-02-18 23:45:00,17.31,703.8,3.50265785834998,11.3156399017388,1.37163926870487,59.8420117983337,16.3215958158487,2.08862000928505,17.5005984157052,34.09,10560.1,48,36,0,1526,30.3
2016-02-20 01:30:00,10.12,342.2,3.50265785834998,11.3156399017388,1.37163926870487,59.8420117983337,16.3215958158487,2.08862000928505,17.5005984157052,17.06,11598.7,50,34,0,1526,7.28
2016-02-20 16:15:00,14.11,361.9,3.50265785834998,11.3156399017388,1.37163926870487,59.8420117983337,16.3215958158487,2.08862000928505,17.5005984157052,17.8,14476.6,50,34,0,1526,8.27
2016-02-22 02:45:00,-2.96,373.1,3.50265785834998,11.3156399017388,1.37163926870487,59.8420117983337,16.3215958158487,2.08862000928505,17.5005984157052,6.29,10590.3,52,32,0,1526,-14.75
2016-02-22 04:15:00,-10.02,303.8,3.50265785834998,11.3156399017388,1.37163926870487,59.8420117983337,16.3215958158487,2.08862000928505,17.5005984157052,3.73,10617.8,52,32,0,1526,-15.81
2016-02-22 08:45:00,24.76,759.2,3.50265785834998,11.3156399017388,1.37163926870487,59.8420117983337,16.3215958158487,2.08862000928505,17.5005984157052,27.92,14173.4,52,32,0,1526,-2.62
2016-02-22 22:00:00,32.91,690.3,3.50265785834998,11.3156399017388,1.37163926870487,59.8420117983337,16.3215958158487,2.08862000928505,17.5005984157052,25.08,13731,52,32,0,1526,-2.5
2016-02-23 10:15:00,32.4,231.7,3.50265785834998,11.3156399017388,1.37163926870487,59.8420117983337,16.3215958158487,2.08862000928505,17.5005984157052,36.5,15512.2,53,31,0,1526,6.77
2016-02-23 11:00:00,33.8,412.3,3.50265785834998,11.3156399017388,1.37163926870487,59.8420117983337,16.3215958158487,2.08862000928505,17.5005984157052,32.98,15713.1,53,31,0,1526,3.23
2016-02-23 20:45:00,16.18,678.4,3.50265785834998,11.3156399017388,1.37163926870487,59.8420117983337,16.3215958158487,2.08862000928505,17.5005984157052,33.75,13438,53,31,0,1526,10.65
2016-02-24 18:45:00,40.89,503.9,3.50265785834998,11.3156399017388,1.37163926870487,59.8420117983337,16.3215958158487,2.08862000928505,17.5005984157052,40,10156.3,54,30,0,1526,1.29
2016-02-25 18:45:00,38.71,544.4,3.50265785834998,11.3156399017388,1.37163926870487,59.8420117983337,16.3215958158487,2.08862000928505,17.5005984157052,39.91,10728.3,55,29,0,1526,-2.94
2016-02-25 20:45:00,20.39,872.7,3.50265785834998,11.3156399017388,1.37163926870487,59.8420117983337,16.3215958158487,2.08862000928505,17.5005984157052,40.7,11844.6,55,29,0,1526,22.93
2016-02-26 14:45:00,37.48,861.9,3.50265785834998,11.3156399017388,1.37163926870487,59.8420117983337,16.3215958158487,2.08862000928505,17.5005984157052,24,11643.5,56,28,0,1526,1.83
2016-02-27 23:00:00,20.79,770.4,3.50265785834998,11.3156399017388,1.37163926870487,59.8420117983337,16.3215958158487,2.08862000928505,17.5005984157052,23.4,11434.3,57,27,0,1526,2.91
2016-02-28 09:15:00,22.73,393.8,3.50265785834998,11.3156399017388,1.37163926870487,59.8420117983337,16.3215958158487,2.08862000928505,17.5005984157052,19.02,10878.8,58,26,0,1526,-9.17
2016-02-28 15:45:00,22.48,1161,3.50265785834998,11.3156399017388,1.37163926870487,59.8420117983337,16.3215958158487,2.08862000928505,17.5005984157052,12.21,12317.9,58,26,0,1526,-17.61
2016-02-28 21:00:00,17.96,393.4,3.50265785834998,11.3156399017388,1.37163926870487,59.8420117983337,16.3215958158487,2.08862000928505,17.5005984157052,20.03,11169.3,58,26,0,1526,-2.73
2016-02-29 08:00:00,33.94,744.3,3.50265785834998,11.3156399017388,1.37163926870487,59.8420117983337,16.3215958158487,2.08862000928505,17.5005984157052,33.31,13725.4,59,25,0,1526,-15.39
2016-03-01 04:45:00,26.57,606.6,4.20938143811869,12.201717147627,0.866539369880911,35.7870711652963,14.3802098100369,3.16434752707892,13.4220464271819,25,10097.8,60,24,0,2432,4.04
2016-03-02 16:15:00,26.65,298.8,4.20938143811869,12.201717147627,0.866539369880911,35.7870711652963,14.3802098100369,3.16434752707892,13.4220464271819,28.56,17535.3,61,23,0,2432,0.849999999999998
2016-03-02 21:45:00,18.58,662.4,4.20938143811869,12.201717147627,0.866539369880911,35.7870711652963,14.3802098100369,3.16434752707892,13.4220464271819,28.75,15208.5,61,23,0,2432,6.37
2016-03-03 06:15:00,22.76,594.7,4.20938143811869,12.201717147627,0.866539369880911,35.7870711652963,14.3802098100369,3.16434752707892,13.4220464271819,24.58,13351.7,62,22,0,2432,3.55
2016-03-04 22:30:00,19.13,456.3,4.20938143811869,12.201717147627,0.866539369880911,35.7870711652963,14.3802098100369,3.16434752707892,13.4220464271819,33.94,12182.1,63,21,0,2432,7.06
2016-03-05 09:45:00,26.26,696.4,4.20938143811869,12.201717147627,0.866539369880911,35.7870711652963,14.3802098100369,3.16434752707892,13.4220464271819,27.08,12101.5,64,20,0,2432,5.32
2016-03-05 10:15:00,24.55,258.7,4.20938143811869,12.201717147627,0.866539369880911,35.7870711652963,14.3802098100369,3.16434752707892,13.4220464271819,28.88,11867.7,64,20,0,2432,6.77
2016-03-05 23:45:00,13.05,522.6,4.20938143811869,12.201717147627,0.866539369880911,35.7870711652963,14.3802098100369,3.16434752707892,13.4220464271819,25.12,10452.7,64,20,0,2432,11.6
2016-03-06 11:30:00,25.75,230.7,4.20938143811869,12.201717147627,0.866539369880911,35.7870711652963,14.3802098100369,3.16434752707892,13.4220464271819,20.51,10740,65,19,0,2432,-8.03
2016-03-06 21:30:00,27.32,272.1,4.20938143811869,12.201717147627,0.866539369880911,35.7870711652963,14.3802098100369,3.16434752707892,13.4220464271819,26.1,11933.1,65,19,0,2432,4.04
2016-03-07 23:15:00,25.19,320.5,4.20938143811869,12.201717147627,0.866539369880911,35.7870711652963,14.3802098100369,3.16434752707892,13.4220464271819,26.02,12036.5,66,18,0,2432,2.49
2016-03-09 01:45:00,18.55,480,4.20938143811869,12.201717147627,0.866539369880911,35.7870711652963,14.3802098100369,3.16434752707892,13.4220464271819,24.1,11518.5,68,16,0,2432,1.39
2016-03-09 02:45:00,15.5,347.6,4.20938143811869,12.201717147627,0.866539369880911,35.7870711652963,14.3802098100369,3.16434752707892,13.4220464271819,20.94,11397.5,68,16,0,2432,-0.98
2016-03-09 03:15:00,21.09,358.2,4.20938143811869,12.201717147627,0.866539369880911,35.7870711652963,14.3802098100369,3.16434752707892,13.4220464271819,20.08,11444.9,68,16,0,2432,-1.35
2016-03-09 11:00:00,27.83,571.9,4.20938143811869,12.201717147627,0.866539369880911,35.7870711652963,14.3802098100369,3.16434752707892,13.4220464271819,24.51,15065.1,68,16,0,2432,-4.43
2016-03-10 00:45:00,18.52,486.1,4.20938143811869,12.201717147627,0.866539369880911,35.7870711652963,14.3802098100369,3.16434752707892,13.4220464271819,34.2,11571,69,15,0,2432,15.44
2016-03-10 07:30:00,30.71,807.9,4.20938143811869,12.201717147627,0.866539369880911,35.7870711652963,14.3802098100369,3.16434752707892,13.4220464271819,35.44,14388.6,69,15,0,2432,-0.719999999999999
2016-03-12 17:00:00,21.83,909.6,4.20938143811869,12.201717147627,0.866539369880911,35.7870711652963,14.3802098100369,3.16434752707892,13.4220464271819,27.07,16159.2,71,13,0,2432,20.43
2016-03-13 03:45:00,26.18,262.8,4.20938143811869,12.201717147627,0.866539369880911,35.7870711652963,14.3802098100369,3.16434752707892,13.4220464271819,21.05,9711.2,72,12,0,2432,0.970000000000002
2016-03-13 12:30:00,26.15,292.9,4.20938143811869,12.201717147627,0.866539369880911,35.7870711652963,14.3802098100369,3.16434752707892,13.4220464271819,21.07,11677.7,72,12,0,2432,-1.16
2016-03-15 09:00:00,36.09,847.1,4.20938143811869,12.201717147627,0.866539369880911,35.7870711652963,14.3802098100369,3.16434752707892,13.4220464271819,43.59,13820.3,74,10,0,2432,9.55
2016-03-16 21:00:00,33.05,600.7,4.20938143811869,12.201717147627,0.866539369880911,35.7870711652963,14.3802098100369,3.16434752707892,13.4220464271819,31.2,12063.5,75,9,0,2432,-10.12
2016-03-17 03:30:00,24.74,137.1,4.20938143811869,12.201717147627,0.866539369880911,35.7870711652963,14.3802098100369,3.16434752707892,13.4220464271819,22.69,8677.3,76,8,0,2432,0.990000000000002
2016-03-18 03:30:00,21.7,151.4,4.20938143811869,12.201717147627,0.866539369880911,35.7870711652963,14.3802098100369,3.16434752707892,13.4220464271819,26.57,11545.1,77,7,0,2432,0.379999999999999
2016-03-18 22:00:00,34.05,673.8,4.20938143811869,12.201717147627,0.866539369880911,35.7870711652963,14.3802098100369,3.16434752707892,13.4220464271819,26.92,11566.4,77,7,0,2432,-2.25
2016-03-19 02:00:00,25.89,260.1,4.20938143811869,12.201717147627,0.866539369880911,35.7870711652963,14.3802098100369,3.16434752707892,13.4220464271819,29.9,12905.6,78,6,0,2432,9.92
2016-03-19 04:15:00,26.21,161,4.20938143811869,12.201717147627,0.866539369880911,35.7870711652963,14.3802098100369,3.16434752707892,13.4220464271819,23.62,12318.5,78,6,0,2432,7.25
2016-03-20 12:00:00,18.8,443.5,4.20938143811869,12.201717147627,0.866539369880911,35.7870711652963,14.3802098100369,3.16434752707892,13.4220464271819,18.49,10773.9,79,5,0,2432,-7.51
2016-03-20 13:15:00,15.01,325.1,4.20938143811869,12.201717147627,0.866539369880911,35.7870711652963,14.3802098100369,3.16434752707892,13.4220464271819,14.65,11747.1,79,5,0,2432,-9.81
2016-03-21 14:30:00,24.85,291,4.20938143811869,12.201717147627,0.866539369880911,35.7870711652963,14.3802098100369,3.16434752707892,13.4220464271819,34.75,17897.2,80,4,0,2432,6.16
2016-03-22 05:15:00,18.05,767.3,4.20938143811869,12.201717147627,0.866539369880911,35.7870711652963,14.3802098100369,3.16434752707892,13.4220464271819,27.59,13859.4,81,3,0,2432,5.65
2016-03-22 14:15:00,26.71,314,4.20938143811869,12.201717147627,0.866539369880911,35.7870711652963,14.3802098100369,3.16434752707892,13.4220464271819,31.02,19221.4,81,3,0,2432,9.7
2016-03-23 14:45:00,33.21,846.2,4.20938143811869,12.201717147627,0.866539369880911,35.7870711652963,14.3802098100369,3.16434752707892,13.4220464271819,27.03,16349,82,2,0,2432,-5.9
2016-03-24 22:30:00,20.98,395.9,4.20938143811869,12.201717147627,0.866539369880911,35.7870711652963,14.3802098100369,3.16434752707892,13.4220464271819,32,12559.3,83,1,0,2432,3.09
2016-03-26 00:00:00,21.32,723.5,4.20938143811869,12.201717147627,0.866539369880911,35.7870711652963,14.3802098100369,3.16434752707892,13.4220464271819,30,10728.6,1,2,0,2432,17.14
2016-03-26 16:45:00,31.11,1503.6,4.20938143811869,12.201717147627,0.866539369880911,35.7870711652963,14.3802098100369,3.16434752707892,13.4220464271819,13.6,14324.4,1,2,0,2432,-9.13
2016-03-27 00:00:00,12.86,722.5,4.20938143811869,12.201717147627,0.866539369880911,35.7870711652963,14.3802098100369,3.16434752707892,13.4220464271819,10.3,10833.9,2,1,0,2432,-9.67
2016-03-27 18:00:00,-0.1,735.9,4.20938143811869,12.201717147627,0.866539369880911,35.7870711652963,14.3802098100369,3.16434752707892,13.4220464271819,14.94,15868.8,2,1,0,2432,40.14
2016-03-28 16:45:00,16.97,1019.5,4.20938143811869,12.201717147627,0.866539369880911,35.7870711652963,14.3802098100369,3.16434752707892,13.4220464271819,2.95,15739.8,3,34,1,2432,-32.14
2016-03-29 00:45:00,5.83,602.8,4.20938143811869,12.201717147627,0.866539369880911,35.7870711652963,14.3802098100369,3.16434752707892,13.4220464271819,14.61,11300.6,1,33,0,2432,-3.43
2016-03-30 17:00:00,17.69,1294.7,4.20938143811869,12.201717147627,0.866539369880911,35.7870711652963,14.3802098100369,3.16434752707892,13.4220464271819,29.04,13477,2,32,0,2432,9.64
2016-03-31 00:30:00,26.61,332.3,4.20938143811869,12.201717147627,0.866539369880911,35.7870711652963,14.3802098100369,3.16434752707892,13.4220464271819,23.34,9867.6,3,31,0,2432,0.140000000000001
2016-03-31 14:30:00,26.68,209.4,4.20938143811869,12.201717147627,0.866539369880911,35.7870711652963,14.3802098100369,3.16434752707892,13.4220464271819,27.92,13117.2,3,31,0,2432,7.34
2016-04-02 01:15:00,23.22,184.7,7.96725034591345,4.52156155015198,0.233789780046758,48.9748671390611,14.6620349867139,5.25259071827017,13.2385824052491,31.08,9463.9,5,29,0,3183,8.13
2016-04-03 17:30:00,24.18,554.7,7.96725034591345,4.52156155015198,0.233789780046758,48.9748671390611,14.6620349867139,5.25259071827017,13.2385824052491,10.58,13612.3,6,28,0,3183,-24.47
2016-04-06 09:00:00,37.25,1089.4,7.96725034591345,4.52156155015198,0.233789780046758,48.9748671390611,14.6620349867139,5.25259071827017,13.2385824052491,39.01,12638.6,9,25,0,3183,5.05
2016-04-06 09:45:00,17.27,1060.8,7.96725034591345,4.52156155015198,0.233789780046758,48.9748671390611,14.6620349867139,5.25259071827017,13.2385824052491,39.01,12638.6,9,25,0,3183,22.46
2016-04-06 22:15:00,20.18,376.9,7.96725034591345,4.52156155015198,0.233789780046758,48.9748671390611,14.6620349867139,5.25259071827017,13.2385824052491,30.25,12623.5,9,25,0,3183,0.170000000000002
2016-04-07 17:15:00,18.59,641.4,7.96725034591345,4.52156155015198,0.233789780046758,48.9748671390611,14.6620349867139,5.25259071827017,13.2385824052491,22.73,13006.8,10,24,0,3183,-2.78
2016-04-08 07:45:00,40.19,1068.7,7.96725034591345,4.52156155015198,0.233789780046758,48.9748671390611,14.6620349867139,5.25259071827017,13.2385824052491,35,11492.4,11,23,0,3183,8.29
2016-04-08 15:30:00,25.79,280.8,7.96725034591345,4.52156155015198,0.233789780046758,48.9748671390611,14.6620349867139,5.25259071827017,13.2385824052491,24.66,13508.7,11,23,0,3183,2.62
2016-04-09 04:30:00,18.09,184.3,7.96725034591345,4.52156155015198,0.233789780046758,48.9748671390611,14.6620349867139,5.25259071827017,13.2385824052491,21.46,11390.2,12,22,0,3183,-0.739999999999998
2016-04-09 13:45:00,19.53,632.1,7.96725034591345,4.52156155015198,0.233789780046758,48.9748671390611,14.6620349867139,5.25259071827017,13.2385824052491,21.01,10926.8,12,22,0,3183,14.24
2016-04-10 05:00:00,10.55,339.3,7.96725034591345,4.52156155015198,0.233789780046758,48.9748671390611,14.6620349867139,5.25259071827017,13.2385824052491,18.88,9547.5,13,21,0,3183,6.99
2016-04-11 11:30:00,17.75,304.1,7.96725034591345,4.52156155015198,0.233789780046758,48.9748671390611,14.6620349867139,5.25259071827017,13.2385824052491,24.3,11496.4,14,20,0,3183,-2.49
2016-04-11 16:30:00,25.46,440.8,7.96725034591345,4.52156155015198,0.233789780046758,48.9748671390611,14.6620349867139,5.25259071827017,13.2385824052491,22.11,13656.8,14,20,0,3183,-4.47
2016-04-13 16:30:00,28.46,376.9,7.96725034591345,4.52156155015198,0.233789780046758,48.9748671390611,14.6620349867139,5.25259071827017,13.2385824052491,24.99,13212.3,16,18,0,3183,4.35
2016-04-14 05:15:00,20.93,529.3,7.96725034591345,4.52156155015198,0.233789780046758,48.9748671390611,14.6620349867139,5.25259071827017,13.2385824052491,21.74,12746.3,17,17,0,3183,0.959999999999997
