price,consumption,dailyTempAvg(Celsius),numberFreezingDays,numberIcyDays,monthlyRainVolume(mm),numberRainyDays,dailySunnyHoursAvg,monthlyWindSpeedAvg(km/h),price_dayahead,consumption_dayahead,holidayBefore,holidayAfter,isHoliday,participants,price_premium,price_dayahead_lastDay,consumption_dayahead_lastDay,price_intraday_lastDay,consumption_intraday_lastDay,price_dayahead_increase_lastWeek,consumption_dayahead_increase_lastWeek,price_intraday_increase_lastWeek,consumption_intraday_increase_lastWeek,cat_price_premium,january,february,march,april,may,june,july,august,september,october,november,december,monday,tuesday,wednesday,thursday,friday,saturday,sunday,hour0,hour1,hour2,hour3,hour4,hour5,hour6,hour7,hour8,hour9,hour10,hour11,hour12,hour13,hour14,hour15,hour16,hour17,hour18,hour19,hour20,hour21,hour22,hour23
-0.5315650629139106,-0.9848441899081491,-1.3104460059628085,1.1031730279383487,2.0596660719152005,0.16959147157917875,1.0688886095148946,-1.275992621806143,1.5749996505155792,-0.9128180146710291,-1.9144823127750377,-1.1025290992642345,1.0245620281541021,0,-3.359735897404325,-0.5790017880597096,-0.522636109049276,-0.8993067216428116,-0.47787356325308267,-0.3756991354509237,0.8676577403346752,-0.7871617838251148,0.8152761052573507,0.7539701661529641,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.3316889486947315,0.6805274613690816,-1.3104460059628085,1.1031730279383487,2.0596660719152005,0.16959147157917875,1.0688886095148946,-1.275992621806143,1.5749996505155792,-0.4344456848241254,-1.4741614952896223,-1.1025290992642345,1.0245620281541021,0,-3.359735897404325,-0.1966091444743779,-0.0649151834986559,-0.26884109357726954,0.028996388722096374,-0.13501170172607196,1.4758984896425933,-0.041444644149645896,1.54719444710102,-1.0577930278612664,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.1247432613038129,-0.13925412633085432,-1.3104460059628085,1.1031730279383487,2.0596660719152005,0.16959147157917875,1.0688886095148946,-1.275992621806143,1.5749996505155792,-0.6561691430164401,-0.2439895690717265,-1.1025290992642345,1.0245620281541021,0,-3.359735897404325,-0.6744387378921363,-0.16144571388712478,2.315760929102992,-0.20697167734697253,-0.13797948759197642,0.7963330922073621,0.8657926484304771,-0.10646496101569253,-0.284216687886113,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
-0.8908279177323066,-0.6647030958788851,-1.3104460059628085,1.1031730279383487,2.0596660719152005,0.16959147157917875,1.0688886095148946,-1.275992621806143,1.5749996505155792,-1.4589244797174943,-0.6828986776943494,-1.0740906794116658,0.9948525220312088,0,-3.359735897404325,-0.8840131209701005,-0.5859243375821133,-1.6399904085509511,-0.1423770670822555,-1.151181582211759,0.9019992375811593,-2.174375562908254,1.6072950589109471,-0.028225408807984728,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-1.265515295834498,-1.0819884530420292,-1.3104460059628085,1.1031730279383487,2.0596660719152005,0.16959147157917875,1.0688886095148946,-1.275992621806143,1.5749996505155792,-1.5615840283793299,-0.3914690293315944,-1.0740906794116658,0.9948525220312088,0,-3.359735897404325,-0.633168705532168,-0.6265183023481249,-0.5739228473049948,-0.5688333205646232,-1.2687059025015757,1.0149299304494046,-0.793735026995532,1.3109573887986323,-0.02176098256863817,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.5333697321381146,-1.0074628541602169,-1.3104460059628085,1.1031730279383487,2.0596660719152005,0.16959147157917875,1.0688886095148946,-1.275992621806143,1.5749996505155792,-0.12487952004487901,1.958937995414221,-1.0456522595590971,0.9651430159083154,0,-3.359735897404325,-0.6873356230046265,-0.23975690575856454,-0.7815269248754609,0.08897709825361927,-1.1096325800890967,0.7877477178957415,-0.48725756417483806,0.9259564398776131,-0.07778600997630929,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.4851680968762547,-0.09952647245222271,-1.3104460059628085,1.1031730279383487,2.0596660719152005,0.16959147157917875,1.0688886095148946,-1.275992621806143,1.5749996505155792,0.03598905105407972,2.587192555258906,-1.0172138397065285,0.935433509785422,0,-3.359735897404325,-0.44293965012293895,0.07796278697699156,1.6502363342954176,1.0822840132426892,-0.7790212346273399,0.2528128569408949,-0.37456103981887146,0.6016511583289951,0.2816360889313662,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.8682104250905016,0.05271453693669357,-1.3104460059628085,1.1031730279383487,2.0596660719152005,0.16959147157917875,1.0688886095148946,-1.275992621806143,1.5749996505155792,0.12541927643475076,0.08348277119420332,-0.9318985801488225,0.8463049914167418,0,-3.359735897404325,-0.7182881472746027,0.09106792520853854,0.7256420153143678,0.7751300501471973,-0.20505144816141727,0.5612259187506641,0.9554395766691247,0.5599972689557784,-0.195438567532419,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.6844015226252758,-0.7598174788875796,-1.3104460059628085,1.1031730279383487,2.0596660719152005,0.16959147157917875,1.0688886095148946,-1.275992621806143,1.5749996505155792,0.19474093042805218,-0.11874452340084247,-0.9318985801488225,0.8463049914167418,0,-3.359735897404325,-0.44938809267918395,0.1354975401886616,2.270023871836916,-0.3790042618274951,-0.08159155613979169,0.3756497509379337,-0.06704569649758621,-0.464093354062884,0.54753948824316,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0.8643542942695527,1.3547376458057108,-1.3104460059628085,1.1031730279383487,2.0596660719152005,0.16959147157917875,1.0688886095148946,-1.275992621806143,1.5749996505155792,0.30057551667736715,-0.1756099210302082,-0.9318985801488225,0.8463049914167418,0,-3.359735897404325,-0.5009756331291442,-0.014732093197365827,1.2858063950370624,0.3579015981312178,1.6314144456602626,0.33998742687427735,0.7862218100517443,-0.442076298251326,0.3708451710343509,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
